Date, Kitchen, Kitchen 2nd, Outside
2014-02-14 06:31:04 ,19.875, 19.812, 2.687
2014-02-14 06:32:04 ,19.875, 19.812, 2.75
2014-02-14 06:33:04 ,19.875, 19.812, 2.75
2014-02-14 06:34:04 ,19.875, 19.812, 2.812
2014-02-14 06:35:04 ,19.875, 19.812, 2.875
2014-02-14 06:36:04 ,19.875, 19.812, 2.875
2014-02-14 06:37:04 ,19.875, 19.812, 2.812
2014-02-14 06:38:05 ,19.875, 19.812, 2.812
2014-02-14 06:39:04 ,19.875, 19.812, 2.812
2014-02-14 06:40:04 ,19.812, 19.812, 2.687
2014-02-14 06:41:04 ,19.812, 19.812, 2.75
2014-02-14 06:42:04 ,19.812, 19.812, 2.812
2014-02-14 06:43:05 ,19.812, 19.812, 2.687
2014-02-14 06:44:04 ,19.812, 19.812, 2.687
2014-02-14 06:45:04 ,19.812, 19.75, 2.75
2014-02-14 06:46:04 ,19.812, 19.75, 2.75
2014-02-14 06:47:04 ,19.812, 19.75, 2.812
2014-02-14 06:48:05 ,19.812, 19.75, 2.875
2014-02-14 06:49:04 ,19.812, 19.75, 2.937
2014-02-14 06:50:04 ,19.812, 19.75, 2.875
2014-02-14 06:51:04 ,19.812, 19.75, 2.812
2014-02-14 06:52:04 ,19.812, 19.75, 2.875
2014-02-14 06:53:05 ,19.812, 19.75, 2.937
2014-02-14 06:54:04 ,19.812, 19.75, 2.937
2014-02-14 06:55:05 ,19.812, 19.75, 2.875
2014-02-14 06:56:04 ,19.812, 19.75, 2.75
2014-02-14 06:57:05 ,19.812, 19.687, 2.75
2014-02-14 06:58:04 ,19.812, 19.75, 2.75
2014-02-14 06:59:04 ,19.75, 19.75, 2.687
2014-02-14 07:00:04 ,19.812, 19.687, 2.687
2014-02-14 07:01:04 ,19.75, 19.75, 2.687
2014-02-14 07:02:05 ,19.75, 19.687, 2.687
2014-02-14 07:03:04 ,19.75, 19.687, 2.625
2014-02-14 07:04:05 ,19.75, 19.75, 2.562
2014-02-14 07:05:04 ,19.75, 19.687, 2.625
2014-02-14 07:06:04 ,19.75, 19.687, 2.625
2014-02-14 07:07:04 ,19.75, 19.687, 2.625
2014-02-14 07:08:04 ,19.75, 19.687, 2.687
2014-02-14 07:09:04 ,19.75, 19.687, 2.625
2014-02-14 07:10:04 ,19.75, 19.687, 2.625
2014-02-14 07:11:05 ,19.75, 19.687, 2.687
2014-02-14 07:12:04 ,19.75, 19.687, 2.687
2014-02-14 07:13:05 ,19.687, 19.687, 2.812
2014-02-14 07:14:04 ,19.687, 19.687, 2.875
2014-02-14 07:15:05 ,19.687, 19.625, 2.937
2014-02-14 07:16:04 ,19.687, 19.687, 3.062
2014-02-14 07:17:05 ,19.687, 19.687, 3.062
2014-02-14 07:18:04 ,19.75, 19.687, 3.125
2014-02-14 07:19:04 ,19.687, 19.687, 3.125
2014-02-14 07:20:04 ,19.687, 19.687, 3.187
2014-02-14 07:21:04 ,19.687, 19.687, 3.312
2014-02-14 07:22:04 ,19.687, 19.687, 3.25
2014-02-14 07:23:04 ,19.687, 19.687, 3.25
2014-02-14 07:24:04 ,19.687, 19.687, 3.25
2014-02-14 07:25:04 ,19.687, 19.687, 3.312
2014-02-14 07:26:04 ,19.687, 19.687, 3.312
2014-02-14 07:27:04 ,19.75, 19.687, 3.375
2014-02-14 07:28:04 ,19.687, 19.687, 3.437
2014-02-14 07:29:05 ,19.687, 19.687, 3.437
2014-02-14 07:30:04 ,19.687, 19.687, 3.437
2014-02-14 07:31:04 ,19.687, 19.687, 3.437
2014-02-14 07:32:04 ,19.687, 19.687, 3.375
2014-02-14 07:33:04 ,19.687, 19.687, 3.375
2014-02-14 07:34:04 ,19.687, 19.687, 3.5
2014-02-14 07:35:04 ,19.687, 19.687, 3.437
2014-02-14 07:36:05 ,19.687, 19.687, 3.375
2014-02-14 07:37:04 ,19.687, 19.687, 3.375
2014-02-14 07:38:05 ,19.687, 19.687, 3.375
2014-02-14 07:39:04 ,19.687, 19.687, 3.375
2014-02-14 07:40:04 ,19.687, 19.687, 3.375
2014-02-14 07:41:04 ,19.687, 19.687, 3.375
2014-02-14 07:42:04 ,19.75, 19.687, 3.375
2014-02-14 07:43:05 ,19.75, 19.687, 3.25
2014-02-14 07:44:04 ,19.75, 19.687, 3.312
2014-02-14 07:45:04 ,19.75, 19.687, 3.187
2014-02-14 07:46:04 ,19.75, 19.687, 3.125
2014-02-14 07:47:04 ,19.687, 19.687, 3.125
2014-02-14 07:48:04 ,19.75, 19.687, 3.125
2014-02-14 07:49:04 ,19.75, 19.687, 3.125
2014-02-14 07:50:05 ,19.75, 19.687, 3.125
2014-02-14 07:51:04 ,19.75, 19.75, 3.0
2014-02-14 07:52:05 ,19.75, 19.75, 3.062
2014-02-14 07:53:04 ,19.75, 19.687, 3.062
2014-02-14 07:54:04 ,19.75, 19.687, 3.187
2014-02-14 07:55:04 ,19.75, 19.75, 3.062
2014-02-14 07:56:04 ,19.75, 19.75, 3.0
2014-02-14 07:57:04 ,19.75, 19.75, 2.937
2014-02-14 07:58:04 ,19.75, 19.75, 2.875
2014-02-14 07:59:05 ,19.75, 19.75, 2.937
2014-02-14 08:00:04 ,19.75, 19.687, 3.0
2014-02-14 08:01:04 ,19.75, 19.75, 3.0
2014-02-14 08:02:04 ,19.75, 19.687, 2.937
2014-02-14 08:03:04 ,19.75, 19.687, 2.937
2014-02-14 08:04:04 ,19.75, 19.75, 2.812
2014-02-14 08:05:04 ,19.75, 19.687, 2.75
2014-02-14 08:06:05 ,19.75, 19.75, 2.875
2014-02-14 08:07:04 ,19.75, 19.75, 2.812
2014-02-14 08:08:05 ,19.75, 19.75, 2.812
2014-02-14 08:09:04 ,19.75, 19.75, 2.75
2014-02-14 08:10:04 ,19.75, 19.687, 2.687
2014-02-14 08:11:04 ,19.75, 19.687, 2.812
2014-02-14 08:12:04 ,19.75, 19.687, 2.875
2014-02-14 08:13:05 ,19.75, 19.687, 2.812
2014-02-14 08:14:04 ,19.75, 19.75, 2.812
2014-02-14 08:15:05 ,19.75, 19.687, 2.812
2014-02-14 08:16:04 ,19.687, 19.75, 3.062
2014-02-14 08:17:04 ,19.75, 19.687, 3.0
2014-02-14 08:18:04 ,19.687, 19.687, 2.875
2014-02-14 08:19:04 ,19.75, 19.687, 2.875
2014-02-14 08:20:04 ,19.75, 19.687, 2.812
2014-02-14 08:21:04 ,19.75, 19.687, 2.812
2014-02-14 08:22:05 ,19.75, 19.687, 2.875
2014-02-14 08:23:04 ,19.75, 19.687, 2.875
2014-02-14 08:24:05 ,19.75, 19.687, 2.875
2014-02-14 08:25:04 ,19.75, 19.687, 2.937
2014-02-14 08:26:04 ,19.687, 19.687, 2.875
2014-02-14 08:27:04 ,19.687, 19.687, 2.875
2014-02-14 08:28:04 ,19.75, 19.687, 2.937
2014-02-14 08:29:04 ,19.75, 19.687, 2.937
2014-02-14 08:30:04 ,19.75, 19.687, 3.0
2014-02-14 08:31:05 ,19.75, 19.687, 3.125
2014-02-14 08:32:04 ,19.75, 19.687, 3.0
2014-02-14 08:33:05 ,19.75, 19.687, 2.875
2014-02-14 08:34:04 ,19.75, 19.687, 2.937
2014-02-14 08:35:05 ,19.75, 19.687, 2.875
2014-02-14 08:36:04 ,19.687, 19.687, 2.875
2014-02-14 08:37:04 ,19.687, 19.687, 2.937
2014-02-14 08:38:04 ,19.687, 19.687, 2.875
2014-02-14 08:39:04 ,19.75, 19.687, 3.0
2014-02-14 08:40:05 ,19.75, 19.687, 3.125
2014-02-14 08:41:04 ,19.687, 19.687, 3.187
2014-02-14 08:42:05 ,19.687, 19.687, 3.0
2014-02-14 08:43:04 ,19.75, 19.625, 3.125
2014-02-14 08:44:05 ,19.75, 19.687, 3.062
2014-02-14 08:45:04 ,19.687, 19.687, 3.125
2014-02-14 08:46:04 ,19.687, 19.625, 3.187
2014-02-14 08:47:04 ,19.687, 19.625, 3.125
2014-02-14 08:48:04 ,19.75, 19.687, 3.187
2014-02-14 08:49:05 ,19.75, 19.812, 3.25
2014-02-14 08:50:05 ,19.812, 19.875, 3.125
2014-02-14 08:51:04 ,19.812, 19.875, 3.25
2014-02-14 08:52:05 ,19.812, 19.875, 3.25
2014-02-14 08:53:04 ,19.812, 19.875, 3.25
2014-02-14 08:54:04 ,19.812, 19.875, 3.187
2014-02-14 08:55:04 ,19.875, 19.937, 3.312
2014-02-14 08:56:04 ,19.875, 20.0, 3.375
2014-02-14 08:57:04 ,19.937, 20.062, 3.5
2014-02-14 08:58:05 ,19.937, 20.062, 3.625
2014-02-14 08:59:04 ,19.937, 20.125, 3.437
2014-02-14 09:00:05 ,20.0, 20.187, 3.312
2014-02-14 09:01:04 ,20.062, 20.187, 3.062
2014-02-14 09:02:04 ,20.062, 20.187, 3.375
2014-02-14 09:03:05 ,20.062, 20.187, 3.312
2014-02-14 09:04:04 ,20.125, 20.25, 3.375
2014-02-14 09:05:05 ,20.125, 20.25, 3.25
2014-02-14 09:06:04 ,20.125, 20.25, 3.125
2014-02-14 09:07:04 ,20.125, 20.25, 3.312
2014-02-14 09:08:04 ,20.125, 20.25, 3.187
2014-02-14 09:09:04 ,20.187, 20.312, 3.187
2014-02-14 09:10:04 ,20.187, 20.312, 3.437
2014-02-14 09:11:04 ,20.187, 20.312, 3.687
2014-02-14 09:12:05 ,20.187, 20.312, 3.812
2014-02-14 09:13:04 ,20.25, 20.375, 3.75
2014-02-14 09:14:04 ,20.25, 20.375, 3.75
2014-02-14 09:15:04 ,20.25, 20.375, 3.875
2014-02-14 09:16:04 ,20.25, 20.437, 3.875
2014-02-14 09:17:04 ,20.312, 20.437, 3.875
2014-02-14 09:18:04 ,20.25, 20.437, 4.125
2014-02-14 09:19:04 ,20.25, 20.375, 4.125
2014-02-14 09:20:04 ,20.25, 20.375, 4.125
2014-02-14 09:21:05 ,20.312, 20.437, 4.062
2014-02-14 09:22:04 ,20.312, 20.437, 3.875
2014-02-14 09:23:05 ,20.375, 20.437, 3.812
2014-02-14 09:24:04 ,20.375, 20.437, 3.75
2014-02-14 09:25:04 ,20.375, 20.5, 3.687
2014-02-14 09:26:05 ,20.375, 20.437, 3.75
2014-02-14 09:27:04 ,20.375, 20.5, 3.812
2014-02-14 09:28:05 ,20.375, 20.437, 3.75
2014-02-14 09:29:04 ,20.375, 20.437, 3.812
2014-02-14 09:30:04 ,20.375, 20.437, 3.875
2014-02-14 09:31:04 ,20.375, 20.437, 3.812
2014-02-14 09:32:04 ,20.375, 20.437, 3.812
2014-02-14 09:33:05 ,20.375, 20.437, 3.812
2014-02-14 09:34:04 ,20.375, 20.437, 3.812
2014-02-14 09:35:04 ,20.375, 20.437, 3.812
2014-02-14 09:36:04 ,20.375, 20.437, 3.937
2014-02-14 09:37:05 ,20.375, 20.437, 4.0
2014-02-14 09:38:04 ,20.375, 20.375, 3.937
2014-02-14 09:39:05 ,20.375, 20.375, 3.937
2014-02-14 09:40:04 ,20.375, 20.375, 3.875
2014-02-14 09:41:04 ,20.375, 20.375, 4.0
2014-02-14 09:42:04 ,20.375, 20.375, 3.937
2014-02-14 09:43:04 ,20.375, 20.375, 3.937
2014-02-14 09:44:05 ,20.375, 20.375, 4.062
2014-02-14 09:45:04 ,20.375, 20.375, 4.125
2014-02-14 09:46:04 ,20.375, 20.375, 4.375
2014-02-14 09:47:04 ,20.375, 20.375, 4.375
2014-02-14 09:48:04 ,20.375, 20.375, 4.437
2014-02-14 09:49:04 ,20.375, 20.375, 4.562
2014-02-14 09:50:04 ,20.375, 20.375, 4.437
2014-02-14 09:51:05 ,20.375, 20.375, 4.5
2014-02-14 09:52:04 ,20.375, 20.375, 4.437
2014-02-14 09:53:05 ,20.375, 20.375, 4.375
2014-02-14 09:54:04 ,20.375, 20.375, 4.437
2014-02-14 09:55:04 ,20.375, 20.375, 4.5
2014-02-14 09:56:04 ,20.375, 20.437, 4.375
2014-02-14 09:57:04 ,20.375, 20.375, 4.437
2014-02-14 09:58:05 ,20.375, 20.375, 4.5
2014-02-14 09:59:04 ,20.375, 20.375, 4.5
2014-02-14 10:00:05 ,20.375, 20.375, 4.375
2014-02-14 10:01:04 ,20.312, 20.312, 4.312
2014-02-14 10:02:04 ,20.312, 20.375, 4.437
2014-02-14 10:03:04 ,20.375, 20.375, 4.375
2014-02-14 10:04:04 ,20.375, 20.437, 4.5
2014-02-14 10:05:04 ,20.312, 20.375, 4.5
2014-02-14 10:06:04 ,20.375, 20.375, 4.5
2014-02-14 10:07:05 ,20.375, 20.375, 4.562
2014-02-14 10:08:04 ,20.375, 20.312, 4.687
2014-02-14 10:09:04 ,20.375, 20.375, 4.625
2014-02-14 10:10:04 ,20.312, 20.312, 4.562
2014-02-14 10:11:04 ,20.312, 20.312, 4.75
2014-02-14 10:12:05 ,20.312, 20.312, 4.687
2014-02-14 10:13:04 ,20.312, 20.312, 4.75
2014-02-14 10:14:04 ,20.312, 20.312, 4.937
2014-02-14 10:15:04 ,20.312, 20.375, 4.875
2014-02-14 10:16:04 ,20.312, 20.375, 4.812
2014-02-14 10:17:04 ,20.312, 20.375, 4.875
2014-02-14 10:18:04 ,20.375, 20.375, 5.125
2014-02-14 10:19:04 ,20.375, 20.375, 5.062
2014-02-14 10:20:04 ,20.375, 20.437, 5.25
2014-02-14 10:21:05 ,20.312, 20.375, 5.187
2014-02-14 10:22:04 ,20.375, 20.375, 5.125
2014-02-14 10:23:04 ,20.375, 20.375, 5.125
2014-02-14 10:24:04 ,20.375, 20.437, 5.5
2014-02-14 10:25:04 ,20.375, 20.437, 5.5
2014-02-14 10:26:04 ,20.375, 20.437, 5.25
2014-02-14 10:27:04 ,20.375, 20.437, 5.5
2014-02-14 10:28:05 ,20.375, 20.437, 5.375
2014-02-14 10:29:04 ,20.375, 20.5, 5.562
2014-02-14 10:30:04 ,20.375, 20.5, 5.25
2014-02-14 10:31:04 ,20.375, 20.5, 5.437
2014-02-14 10:32:04 ,20.437, 20.5, 5.687
2014-02-14 10:33:05 ,20.375, 20.437, 5.5
2014-02-14 10:34:04 ,20.437, 20.5, 5.625
2014-02-14 10:35:04 ,20.437, 20.5, 5.562
2014-02-14 10:36:04 ,20.437, 20.5, 5.437
2014-02-14 10:37:05 ,20.437, 20.5, 5.5
2014-02-14 10:38:04 ,20.437, 20.5, 5.187
2014-02-14 10:39:04 ,20.437, 20.5, 5.187
2014-02-14 10:40:04 ,20.437, 20.5, 5.312
2014-02-14 10:41:04 ,20.437, 20.5, 5.687
2014-02-14 10:42:04 ,20.437, 20.5, 6.0
2014-02-14 10:43:04 ,20.437, 20.5, 5.937
2014-02-14 10:44:05 ,20.437, 20.5, 6.125
2014-02-14 10:45:04 ,20.437, 20.5, 6.125
2014-02-14 10:46:04 ,20.437, 20.5, 6.25
2014-02-14 10:47:04 ,20.437, 20.562, 5.937
2014-02-14 10:48:04 ,20.437, 20.562, 5.562
2014-02-14 10:49:04 ,20.437, 20.562, 5.562
2014-02-14 10:50:04 ,20.437, 20.562, 5.5
2014-02-14 10:51:04 ,20.5, 20.625, 5.937
2014-02-14 10:52:04 ,20.5, 20.687, 5.5
2014-02-14 10:53:05 ,20.562, 20.687, 5.5
2014-02-14 10:54:04 ,20.562, 20.75, 5.75
2014-02-14 10:55:04 ,20.562, 20.75, 5.812
2014-02-14 10:56:04 ,20.562, 20.75, 6.0
2014-02-14 10:57:05 ,20.625, 20.75, 5.625
2014-02-14 10:58:04 ,20.625, 20.75, 5.75
2014-02-14 10:59:04 ,20.625, 20.75, 5.5
2014-02-14 11:00:04 ,20.687, 20.75, 5.812
2014-02-14 11:01:05 ,20.687, 20.75, 5.562
2014-02-14 11:02:04 ,20.687, 20.812, 5.687
2014-02-14 11:03:04 ,20.687, 20.812, 5.562
2014-02-14 11:04:04 ,20.687, 20.812, 5.75
2014-02-14 11:05:05 ,20.687, 20.812, 6.125
2014-02-14 11:06:05 ,20.687, 20.812, 6.125
2014-02-14 11:07:04 ,20.75, 20.812, 5.687
2014-02-14 11:08:04 ,20.75, 20.812, 5.625
2014-02-14 11:09:05 ,20.75, 20.812, 5.812
2014-02-14 11:10:04 ,20.75, 20.875, 5.625
2014-02-14 11:11:05 ,20.75, 20.875, 5.75
2014-02-14 11:12:05 ,20.812, 20.812, 5.875
2014-02-14 11:13:04 ,20.812, 20.812, 5.687
2014-02-14 11:14:05 ,20.75, 20.812, 5.75
2014-02-14 11:15:04 ,20.812, 20.812, 5.875
2014-02-14 11:16:04 ,20.812, 20.875, 6.312
2014-02-14 11:17:04 ,20.812, 20.875, 6.0
2014-02-14 11:18:04 ,20.812, 20.875, 6.187
2014-02-14 11:19:04 ,20.812, 20.875, 6.375
2014-02-14 11:20:04 ,20.812, 20.875, 6.5
2014-02-14 11:21:04 ,20.812, 20.812, 6.25
2014-02-14 11:22:04 ,20.812, 20.875, 6.187
2014-02-14 11:23:04 ,20.812, 20.875, 6.187
2014-02-14 11:24:04 ,20.75, 20.875, 6.375
2014-02-14 11:25:04 ,20.812, 20.875, 6.062
2014-02-14 11:26:05 ,20.812, 20.875, 5.875
2014-02-14 11:27:04 ,20.812, 20.875, 6.062
2014-02-14 11:28:04 ,20.75, 20.812, 6.125
2014-02-14 11:29:04 ,20.75, 20.812, 6.687
2014-02-14 11:30:04 ,20.75, 20.75, 7.0
2014-02-14 11:31:04 ,20.75, 20.812, 7.625
2014-02-14 11:32:04 ,20.75, 20.812, 7.625
2014-02-14 11:33:05 ,20.75, 20.812, 7.187
2014-02-14 11:34:04 ,20.75, 20.812, 7.5
2014-02-14 11:35:04 ,20.812, 20.812, 7.75
2014-02-14 11:36:04 ,20.75, 20.812, 7.562
2014-02-14 11:37:04 ,20.75, 20.812, 8.062
2014-02-14 11:38:05 ,20.75, 20.812, 8.25
2014-02-14 11:39:04 ,20.75, 20.75, 8.062
2014-02-14 11:40:04 ,20.75, 20.75, 8.0
2014-02-14 11:41:04 ,20.75, 20.75, 8.0
2014-02-14 11:42:04 ,20.75, 20.75, 7.875
2014-02-14 11:43:04 ,20.75, 20.75, 7.812
2014-02-14 11:44:04 ,20.75, 20.75, 7.687
2014-02-14 11:45:04 ,20.75, 20.75, 8.062
2014-02-14 11:46:05 ,20.75, 20.812, 8.625
2014-02-14 11:47:04 ,20.75, 20.75, 8.875
2014-02-14 11:48:04 ,20.687, 20.75, 8.875
2014-02-14 11:49:04 ,20.75, 20.75, 8.5
2014-02-14 11:50:04 ,20.75, 20.75, 7.75
2014-02-14 11:51:04 ,20.687, 20.75, 7.687
2014-02-14 11:52:04 ,20.687, 20.687, 7.625
2014-02-14 11:53:05 ,20.687, 20.687, 7.125
2014-02-14 11:54:04 ,20.687, 20.687, 7.25
2014-02-14 11:55:04 ,20.687, 20.687, 7.312
2014-02-14 11:56:04 ,20.687, 20.687, 6.875
2014-02-14 11:57:04 ,20.687, 20.625, 7.187
2014-02-14 11:58:04 ,20.687, 20.625, 6.812
2014-02-14 11:59:04 ,20.625, 20.625, 7.0
2014-02-14 12:00:05 ,20.625, 20.625, 7.0
2014-02-14 12:01:04 ,20.625, 20.562, 7.0
2014-02-14 12:02:04 ,20.625, 20.562, 6.5
2014-02-14 12:03:04 ,20.625, 20.562, 6.75
2014-02-14 12:04:04 ,20.625, 20.562, 6.937
2014-02-14 12:05:04 ,20.562, 20.562, 6.937
2014-02-14 12:06:04 ,20.562, 20.562, 6.875
2014-02-14 12:07:05 ,20.625, 20.562, 6.562
2014-02-14 12:08:04 ,20.562, 20.562, 6.687
2014-02-14 12:09:04 ,20.562, 20.625, 6.562
2014-02-14 12:10:04 ,20.562, 20.562, 6.437
2014-02-14 12:11:04 ,20.562, 20.5, 6.562
2014-02-14 12:12:05 ,20.562, 20.562, 6.687
2014-02-14 12:13:04 ,20.562, 20.5, 6.562
2014-02-14 12:14:05 ,20.562, 20.5, 6.812
2014-02-14 12:15:04 ,20.562, 20.5, 7.062
2014-02-14 12:16:04 ,20.562, 20.5, 7.0
2014-02-14 12:17:04 ,20.5, 20.437, 7.187
2014-02-14 12:18:04 ,20.5, 20.437, 7.125
2014-02-14 12:19:04 ,20.5, 20.437, 7.187
2014-02-14 12:20:04 ,20.5, 20.5, 7.062
2014-02-14 12:21:04 ,20.5, 20.5, 7.375
2014-02-14 12:22:04 ,20.5, 20.5, 6.812
2014-02-14 12:23:05 ,20.5, 20.5, 6.625
2014-02-14 12:24:04 ,20.5, 20.437, 7.062
2014-02-14 12:25:04 ,20.5, 20.5, 7.437
2014-02-14 12:26:04 ,20.5, 20.5, 7.375
2014-02-14 12:27:04 ,20.5, 20.5, 7.312
2014-02-14 12:28:04 ,20.5, 20.5, 7.75
2014-02-14 12:29:04 ,20.5, 20.562, 7.437
2014-02-14 12:30:05 ,20.5, 20.5, 7.562
2014-02-14 12:31:04 ,20.5, 20.562, 7.312
2014-02-14 12:32:04 ,20.5, 20.562, 6.937
2014-02-14 12:33:04 ,20.5, 20.5, 6.937
2014-02-14 12:34:04 ,20.5, 20.5, 6.875
2014-02-14 12:35:04 ,20.5, 20.5, 7.125
2014-02-14 12:36:04 ,20.5, 20.5, 7.437
2014-02-14 12:37:04 ,20.5, 20.562, 7.25
2014-02-14 12:38:04 ,20.5, 20.562, 7.562
2014-02-14 12:39:04 ,20.5, 20.562, 7.375
2014-02-14 12:40:04 ,20.5, 20.562, 7.375
2014-02-14 12:41:04 ,20.5, 20.562, 7.062
2014-02-14 12:42:05 ,20.562, 20.562, 7.062
2014-02-14 12:43:04 ,20.5, 20.562, 7.187
2014-02-14 12:44:05 ,20.5, 20.562, 6.562
2014-02-14 12:45:04 ,20.5, 20.562, 7.0
2014-02-14 12:46:04 ,20.5, 20.562, 6.75
2014-02-14 12:47:04 ,20.562, 20.562, 6.937
2014-02-14 12:48:04 ,20.5, 20.562, 7.375
2014-02-14 12:49:04 ,20.562, 20.625, 7.0
2014-02-14 12:50:04 ,20.562, 20.625, 7.187
2014-02-14 12:51:05 ,20.562, 20.625, 7.062
2014-02-14 12:52:04 ,20.562, 20.625, 7.125
2014-02-14 12:53:05 ,20.562, 20.625, 7.125
2014-02-14 12:54:04 ,20.562, 20.625, 7.125
2014-02-14 12:55:04 ,20.562, 20.625, 7.0
2014-02-14 12:56:04 ,20.562, 20.625, 7.062
2014-02-14 12:57:04 ,20.562, 20.625, 6.875
2014-02-14 12:58:04 ,20.562, 20.625, 7.0
2014-02-14 12:59:04 ,20.562, 20.625, 6.875
2014-02-14 13:00:05 ,20.562, 20.625, 7.062
2014-02-14 13:01:04 ,20.562, 20.625, 7.062
2014-02-14 13:02:05 ,20.562, 20.625, 7.187
2014-02-14 13:03:05 ,20.625, 20.625, 7.312
2014-02-14 13:04:04 ,20.562, 20.687, 7.312
2014-02-14 13:05:05 ,20.562, 20.687, 7.375
2014-02-14 13:06:04 ,20.625, 20.687, 7.125
2014-02-14 13:07:04 ,20.625, 20.687, 7.187
2014-02-14 13:08:04 ,20.625, 20.687, 7.437
2014-02-14 13:09:04 ,20.625, 20.687, 7.125
2014-02-14 13:10:04 ,20.625, 20.687, 7.0
2014-02-14 13:11:04 ,20.625, 20.687, 7.25
2014-02-14 13:12:05 ,20.625, 20.687, 7.187
2014-02-14 13:13:04 ,20.625, 20.687, 7.437
2014-02-14 13:14:04 ,20.625, 20.687, 7.5
2014-02-14 13:15:04 ,20.625, 20.687, 7.562
2014-02-14 13:16:04 ,20.625, 20.687, 7.687
2014-02-14 13:17:05 ,20.625, 20.687, 8.0
2014-02-14 13:18:04 ,20.625, 20.75, 7.812
2014-02-14 13:19:04 ,20.687, 20.75, 8.812
2014-02-14 13:20:04 ,20.625, 20.75, 8.0
2014-02-14 13:21:04 ,20.687, 20.75, 8.437
2014-02-14 13:22:04 ,20.687, 20.75, 8.875
2014-02-14 13:23:04 ,20.687, 20.75, 9.062
2014-02-14 13:24:05 ,20.687, 20.75, 9.312
2014-02-14 13:25:04 ,21.0, 21.0, 8.437
2014-02-14 13:26:04 ,20.937, 20.937, 8.0
2014-02-14 13:27:04 ,20.937, 20.875, 8.062
2014-02-14 13:28:04 ,20.937, 20.812, 7.5
2014-02-14 13:29:04 ,20.937, 20.812, 8.125
2014-02-14 13:30:04 ,21.5, 21.625, 9.25
2014-02-14 13:31:04 ,21.312, 21.312, 8.312
2014-02-14 13:32:04 ,21.187, 21.125, 8.062
2014-02-14 13:33:05 ,21.187, 21.0, 8.812
2014-02-14 13:34:04 ,21.0, 21.0, 9.312
2014-02-14 13:35:04 ,20.937, 20.937, 10.125
2014-02-14 13:36:04 ,20.937, 20.937, 9.25
2014-02-14 13:37:04 ,20.812, 20.875, 9.187
2014-02-14 13:38:05 ,20.812, 20.812, 9.125
2014-02-14 13:39:04 ,20.75, 20.812, 8.5
2014-02-14 13:40:05 ,20.75, 20.75, 9.125
2014-02-14 13:41:04 ,20.687, 20.812, 10.187
2014-02-14 13:42:04 ,20.687, 20.75, 10.437
2014-02-14 13:43:05 ,20.687, 20.75, 10.187
2014-02-14 13:44:04 ,20.687, 20.75, 10.187
2014-02-14 13:45:05 ,20.687, 20.75, 9.187
2014-02-14 13:46:04 ,20.687, 20.75, 8.812
2014-02-14 13:47:04 ,20.687, 20.75, 9.375
2014-02-14 13:48:04 ,20.687, 20.75, 9.312
2014-02-14 13:49:04 ,20.687, 20.687, 9.687
2014-02-14 13:50:05 ,20.687, 20.75, 9.562
2014-02-14 13:51:04 ,20.687, 20.75, 9.875
2014-02-14 13:52:05 ,20.687, 20.75, 9.312
2014-02-14 13:53:04 ,20.625, 20.75, 8.937
2014-02-14 13:54:04 ,20.625, 20.75, 8.75
2014-02-14 13:55:04 ,20.687, 20.75, 9.437
2014-02-14 13:56:04 ,20.687, 20.75, 8.5
2014-02-14 13:57:05 ,20.625, 20.75, 8.75
2014-02-14 13:58:04 ,20.687, 20.75, 9.187
2014-02-14 13:59:04 ,20.625, 20.75, 9.937
2014-02-14 14:00:04 ,20.625, 20.75, 10.687
2014-02-14 14:01:04 ,20.687, 20.75, 11.75
2014-02-14 14:02:04 ,20.687, 20.812, 11.625
2014-02-14 14:03:04 ,20.687, 20.875, 11.187
2014-02-14 14:04:05 ,20.75, 20.875, 11.437
2014-02-14 14:05:04 ,20.687, 20.812, 11.5
2014-02-14 14:06:05 ,20.687, 20.75, 11.75
2014-02-14 14:07:04 ,20.75, 20.812, 11.812
2014-02-14 14:08:05 ,20.687, 20.812, 11.437
2014-02-14 14:09:04 ,20.75, 20.875, 11.312
2014-02-14 14:10:04 ,20.75, 20.937, 11.312
2014-02-14 14:11:04 ,20.75, 20.937, 11.375
2014-02-14 14:12:04 ,20.75, 20.875, 12.312
2014-02-14 14:13:04 ,20.75, 20.937, 12.625
2014-02-14 14:14:04 ,20.75, 20.937, 12.437
2014-02-14 14:15:05 ,20.75, 20.937, 12.25
2014-02-14 14:16:04 ,20.75, 20.937, 11.437
2014-02-14 14:17:05 ,20.75, 20.937, 11.125
2014-02-14 14:18:04 ,20.75, 20.875, 11.312
2014-02-14 14:19:05 ,20.75, 20.875, 11.5
2014-02-14 14:20:04 ,20.75, 20.875, 11.687
2014-02-14 14:21:04 ,20.75, 20.875, 11.687
2014-02-14 14:22:04 ,20.75, 20.875, 11.187
2014-02-14 14:23:04 ,20.75, 20.875, 11.75
2014-02-14 14:24:05 ,20.75, 20.875, 12.125
2014-02-14 14:25:04 ,20.75, 20.875, 12.312
2014-02-14 14:26:04 ,20.75, 20.875, 12.562
2014-02-14 14:27:04 ,20.75, 20.875, 12.687
2014-02-14 14:28:04 ,20.75, 20.875, 12.75
2014-02-14 14:29:05 ,20.75, 20.875, 12.937
2014-02-14 14:30:04 ,20.687, 20.875, 13.0
2014-02-14 14:31:04 ,20.75, 20.875, 12.5
